frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
118,3.900000,722.984,640.907,723.239,637.567,723.239,637.567,center,center,717.000,677.166,685.850,36.259,39.599,bottom_percentile_95,725.818,608.247,human_nearest_mesh_topk,6.314811,36.536137,30.221325,0.864689,0.000000,0.288548,0.885771,0.864689,1.000000,0.000000,7.177000,5.000000,8.000000,left_hand,0.288548,742.406,560.610,6.772004,boundary_059,6.174437,6.308093,6.210284,6.314811,0.885771,8.684105,0.000000,0.000000
119,3.933333,722.371,646.447,721.805,649.157,721.805,649.157,center,center,714.000,688.314,686.000,41.867,39.158,bottom_percentile_95,728.151,609.472,human_nearest_mesh_topk,6.285229,36.536137,30.250908,0.870484,0.003807,0.295676,1.000000,0.870484,1.000000,0.000000,0.895000,5.000000,8.000000,left_hand,0.295676,746.687,563.206,6.761858,boundary_059,6.190293,6.544710,6.261024,6.285229,1.000000,2.314257,0.324575,0.000000
120,3.966667,718.847,667.274,719.161,666.745,719.161,666.745,center,center,719.000,704.494,702.000,37.220,37.749,bottom_percentile_95,726.669,634.159,human_nearest_mesh_topk,6.271916,34.837719,28.565803,0.842030,0.000000,0.159428,0.000000,0.100000,1.000000,0.000000,3.932000,5.000000,8.000000,left_hand,0.159428,757.646,566.208,6.733307,boundary_058,7.731450,6.533734,7.844795,6.271916,0.000000,2.493752,0.343617,0.000000
121,4.000000,715.966,694.234,716.386,693.834,716.386,693.834,center,center,710.000,732.194,732.000,37.960,38.360,bottom_percentile_95,724.614,662.886,human_nearest_mesh_topk,6.293329,35.160011,28.866682,0.862485,0.000000,0.078654,0.000000,0.100000,1.000000,0.000000,1.787000,5.000000,8.000000,left_hand,0.078654,767.713,569.648,6.704580,boundary_059,5.764649,6.491701,5.788083,6.293329,0.000000,0.194010,0.053221,0.000000
122,4.033333,713.618,724.342,712.236,727.893,712.236,727.893,center,center,700.000,768.140,763.000,43.798,40.246,bottom_percentile_95,690.976,763.523,human_nearest_mesh_topk,6.309158,10.227238,3.918080,0.867774,0.000000,0.090535,0.000000,0.100000,1.000000,0.000000,0.895000,5.000000,8.000000,left_foot,0.090535,679.251,860.844,6.536430,boundary_026,7.070931,6.287419,7.077806,6.309158,0.000000,5.139552,0.129638,0.242850
123,4.066667,706.600,760.939,708.281,753.052,708.281,753.052,center,center,708.000,796.247,805.850,35.308,43.195,bottom_percentile_95,693.801,803.521,human_nearest_mesh_topk,6.332267,6.536897,0.204630,0.875842,0.000000,0.231979,1.000000,0.875842,0.000000,37.263826,0.000000,5.000000,8.000000,left_foot,0.231979,680.372,861.316,6.517725,boundary_029,6.245936,6.224154,6.351174,6.332267,1.000000,9.602876,1.000000,0.364275
124,4.100000,706.793,759.274,705.317,765.340,705.317,765.340,center,center,708.500,811.706,805.850,52.432,46.366,bottom_percentile_95,682.885,800.412,human_nearest_mesh_topk,6.320487,6.307769,-0.012718,0.876111,0.000000,0.246975,0.914836,0.876111,0.000000,35.592489,1.665000,5.000000,8.000000,right_foot,0.246975,660.716,852.516,6.205692,boundary_023,6.264211,9.087590,6.310848,6.320487,0.914836,5.855962,1.000000,0.485700
125,4.133333,705.451,757.179,709.120,748.784,709.120,748.784,center,center,696.000,795.012,803.000,37.833,46.229,bottom_percentile_95,686.691,801.201,human_nearest_mesh_topk,6.337365,4.677752,-1.659613,0.872604,0.000000,0.298996,0.000000,0.100000,0.000000,33.837383,0.910000,5.000000,8.000000,right_foot,0.298996,668.907,848.533,6.196051,boundary_025,4.744460,12.226992,4.821136,6.337365,0.000000,7.987657,1.000000,0.364275
126,4.166667,716.100,715.052,713.790,720.058,713.790,720.058,center,center,711.000,763.289,766.000,48.237,43.231,bottom_percentile_95,691.702,763.555,human_nearest_mesh_topk,6.344960,7.060508,0.715549,0.873199,0.000000,0.117698,0.000000,0.100000,0.745801,1.100000,6.037000,5.000000,8.000000,right_foot,0.117698,669.419,847.273,6.209091,boundary_028,5.747436,12.129263,5.841561,6.344960,0.000000,2.710800,0.168577,0.242850
127,4.200000,716.550,692.902,716.727,696.925,716.727,696.925,center,center,712.500,736.807,729.850,43.905,39.882,bottom_percentile_95,718.780,660.999,human_nearest_mesh_topk,6.326198,34.790634,28.464436,0.840433,0.000000,0.053266,0.000000,0.100000,0.638714,1.550000,0.000000,5.000000,8.000000,left_hand,0.053266,770.253,554.487,6.591393,boundary_061,27.775505,12.288330,27.698479,6.326198,0.000000,6.956924,0.610533,0.000000
128,4.233333,715.326,692.329,715.441,685.138,715.441,685.138,center,center,710.000,721.198,729.000,28.869,36.060,bottom_percentile_95,721.498,662.425,human_nearest_mesh_topk,6.317756,33.873844,27.556088,0.844481,0.000000,0.051145,0.000000,0.100000,1.000000,0.000000,0.277000,5.000000,8.000000,left_hand,0.051145,765.409,550.827,6.592278,boundary_060,27.740459,12.262645,27.671946,6.317756,0.000000,7.801810,0.000000,0.000000
129,4.266667,715.000,668.000,714.696,675.231,714.696,675.231,center,center,721.000,709.791,703.850,41.791,34.560,bottom_percentile_95,723.986,632.994,human_nearest_mesh_topk,6.371099,35.307014,28.935915,1.000000,0.000000,0.103804,0.072142,0.100000,0.745801,1.100000,1.098000,5.000000,8.000000,left_hand,0.103804,756.247,546.588,6.611176,boundary_058,6.386831,12.333475,6.414744,6.371099,0.072142,5.940686,0.217427,0.000000
130,4.300000,714.837,658.477,715.662,650.032,715.662,650.032,center,center,718.500,689.013,679.850,30.536,38.982,bottom_percentile_95,727.960,609.006,human_nearest_mesh_topk,6.079853,36.536137,30.456283,0.857408,0.000000,0.191906,0.000000,0.100000,0.599925,1.713000,15.575000,5.000000,8.000000,left_hand,0.191906,747.749,545.400,6.622172,boundary_058,7.359409,12.294057,7.414722,6.079853,0.000000,9.163286,0.239256,0.000000
131,4.333333,718.751,617.959,718.444,623.450,718.444,623.450,center,center,722.000,668.697,662.000,50.738,45.247,bottom_percentile_95,730.167,591.352,human_nearest_mesh_topk,6.075788,36.536137,30.460349,0.855722,0.000000,0.317645,0.203921,0.203921,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.317645,739.956,545.396,6.606606,boundary_060,6.084421,9.107496,6.072462,6.075788,0.203921,6.696914,0.137048,0.000000
132,4.366667,721.952,599.175,721.787,598.413,721.787,598.413,center,center,722.000,650.483,655.000,51.308,52.070,bottom_percentile_95,727.174,576.065,human_nearest_mesh_topk,5.946963,5.364754,-0.582209,0.864915,0.000000,0.511765,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.511765,732.082,548.226,6.613551,boundary_061,5.240275,5.927939,5.248817,5.946963,0.000000,4.517190,0.853121,0.000000
133,4.400000,723.888,590.364,723.807,591.190,723.807,591.190,center,center,730.000,648.596,648.000,58.232,57.405,bottom_percentile_95,726.190,571.177,human_nearest_mesh_topk,5.713970,5.555846,-0.158123,0.873925,0.076086,0.664990,0.000000,0.100000,0.111374,3.766000,0.983000,5.000000,8.000000,left_hand,0.664990,726.850,553.681,6.628419,boundary_062,5.471507,5.799031,5.523339,5.713970,0.000000,0.595505,0.264997,0.000000
134,4.433333,725.767,590.790,726.140,589.578,726.140,589.578,center,center,729.500,648.732,648.850,57.942,59.154,bottom_percentile_95,724.974,570.832,human_nearest_mesh_topk,5.613983,5.546305,-0.067678,0.875089,0.147741,0.735832,0.000000,0.100000,0.212749,3.340000,1.407000,5.000000,8.000000,left_hand,0.735832,722.806,557.756,6.648289,boundary_063,5.469569,5.566805,5.532176,5.613983,0.000000,0.118200,0.000000,0.000000
135,4.466667,729.747,590.347,729.589,590.603,729.589,590.603,center,center,729.000,648.835,647.000,58.488,58.232,bottom_percentile_95,720.869,570.924,human_nearest_mesh_topk,5.574087,5.588495,0.014408,0.848918,0.174244,0.828004,0.000000,0.100000,0.107328,3.783000,0.000000,5.000000,8.000000,left_hand,0.828004,716.887,564.122,6.691144,boundary_003,5.483560,5.540657,5.541445,5.574087,0.000000,1.835029,0.000000,0.000000
136,4.500000,733.629,594.130,733.359,594.246,733.359,594.246,center,center,732.000,649.546,652.850,55.416,55.300,bottom_percentile_95,715.921,575.760,human_nearest_mesh_topk,5.557688,5.531330,-0.026358,0.861120,0.000000,0.837026,0.000000,0.100000,1.000000,0.000000,2.067000,5.000000,8.000000,left_hand,0.837026,711.149,570.016,6.730588,boundary_003,5.484481,5.634523,5.544271,5.557688,0.000000,3.303990,0.277384,0.000000
137,4.533333,737.060,604.624,737.950,607.466,737.950,607.466,center,center,735.000,658.582,657.000,53.958,51.117,bottom_percentile_95,712.917,586.815,human_nearest_mesh_topk,5.678529,5.717913,0.039384,0.888652,0.217508,0.710493,0.507074,0.507074,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.710493,704.934,574.766,6.775036,boundary_004,5.733822,5.870524,5.777399,5.678529,0.507074,1.582133,0.000000,0.000000
138,4.566667,743.387,625.487,741.652,619.431,741.652,619.431,center,center,736.000,666.357,669.000,40.870,46.927,bottom_percentile_95,714.334,599.283,human_nearest_mesh_topk,5.838431,36.536137,30.697706,0.872234,0.000000,0.530072,1.000000,0.872234,0.856482,0.634895,0.324000,5.000000,8.000000,left_hand,0.530072,698.408,578.222,6.799969,boundary_005,5.901388,6.517982,5.969260,5.838431,1.000000,2.642867,0.000000,0.000000
139,4.600000,742.841,625.163,743.957,629.264,743.957,629.264,center,center,736.000,672.483,669.000,47.320,43.219,bottom_percentile_95,711.206,601.461,human_nearest_mesh_topk,5.907403,5.964180,0.056777,0.873693,0.000000,0.515280,1.000000,0.873693,0.856482,0.634895,0.324000,5.000000,8.000000,left_hand,0.515280,693.948,580.163,6.814677,boundary_006,5.897335,7.427777,5.963835,5.907403,1.000000,3.483476,0.130818,0.000000
140,4.633333,744.982,642.215,745.056,641.920,745.056,641.920,center,center,742.500,683.040,685.000,40.825,41.120,bottom_percentile_95,717.550,618.077,human_nearest_mesh_topk,5.938441,36.536137,30.597696,0.875598,0.022911,0.315302,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.315302,688.853,580.656,6.813787,boundary_006,7.123517,8.334327,7.190276,5.938441,0.000000,1.959600,0.568135,0.000000
141,4.666667,747.264,667.901,747.218,670.537,747.218,670.537,center,center,752.000,711.085,704.000,43.184,40.547,bottom_percentile_95,726.501,638.555,human_nearest_mesh_topk,5.952407,18.603800,12.651392,0.862215,0.000000,0.169934,0.000000,0.100000,1.000000,0.000000,3.697000,5.000000,8.000000,left_hand,0.169934,684.670,580.430,6.828566,boundary_005,10.001765,8.589422,10.044249,5.952407,0.000000,7.084619,0.000000,0.000000
142,4.700000,749.004,698.536,748.676,690.513,748.676,690.513,center,center,743.000,730.090,738.000,31.554,39.577,bottom_percentile_95,730.232,665.027,human_nearest_mesh_topk,5.961676,29.304131,23.342454,0.873072,0.000000,0.090422,0.000000,0.100000,1.000000,0.000000,0.332000,5.000000,8.000000,left_hand,0.090422,681.753,580.281,6.832337,boundary_003,11.852127,8.460421,11.812812,5.961676,0.000000,7.910267,0.217047,0.000000
143,4.733333,749.511,699.356,749.999,706.679,749.999,706.679,center,center,741.500,746.242,738.850,46.886,39.563,bottom_percentile_95,728.546,665.677,human_nearest_mesh_topk,6.637406,27.791702,21.154296,0.873056,0.000000,0.088098,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.088098,679.256,580.130,6.832458,boundary_004,11.830334,8.281388,11.793665,6.637406,0.000000,7.391990,0.344147,0.000000
144,4.766667,751.924,729.204,751.784,729.902,751.784,729.902,center,center,748.000,769.448,769.000,40.244,39.546,bottom_percentile_95,742.124,768.890,human_nearest_mesh_topk,7.122554,7.883853,0.761299,0.868343,0.059131,0.198813,0.121908,0.121908,1.000000,0.000000,0.332000,5.000000,8.000000,left_foot,0.198813,735.319,834.030,6.361738,boundary_030,7.519493,7.981629,7.519493,7.122554,0.121908,0.448143,0.078790,0.224056
145,4.800000,753.686,761.492,753.488,756.707,753.488,756.707,center,center,748.000,795.035,803.850,33.543,38.328,bottom_percentile_95,747.834,803.404,human_nearest_mesh_topk,7.176113,4.950321,-2.225793,0.870760,0.000000,0.578503,0.000000,0.100000,0.000000,32.288480,2.864000,5.000000,8.000000,left_foot,0.578503,746.442,825.888,6.327109,boundary_030,4.998375,7.583805,5.014802,7.176113,0.000000,8.814667,1.000000,0.336084
146,4.833333,755.143,780.037,754.009,764.592,754.009,764.592,center,center,756.000,802.486,811.000,22.449,37.894,bottom_percentile_95,752.873,811.147,human_nearest_mesh_topk,7.364972,4.619436,-2.745536,0.845396,0.000000,0.817277,0.000000,0.100000,0.000000,50.859223,8.833000,5.000000,8.000000,left_foot,0.817277,753.745,819.067,6.304887,boundary_030,4.644109,6.917950,4.644383,7.364972,0.000000,8.513667,1.000000,0.448112
147,4.866667,753.875,750.301,753.802,743.618,753.802,743.618,center,center,747.000,781.987,787.000,31.686,38.369,bottom_percentile_95,754.048,786.749,human_nearest_mesh_topk,7.449959,4.961089,-2.488870,0.852931,0.000000,0.507696,0.000000,0.100000,0.000000,21.100157,4.450000,5.000000,8.000000,left_foot,0.507696,758.072,814.036,6.298031,boundary_034,5.025205,7.061264,5.013519,7.449959,0.000000,5.012971,0.252256,0.336084
148,4.900000,753.510,712.851,753.654,724.208,753.654,724.208,center,center,744.000,763.776,754.000,50.925,39.568,bottom_percentile_95,751.060,753.754,human_nearest_mesh_topk,7.323446,11.491346,4.167901,0.872093,0.000000,0.226381,0.231499,0.231499,1.000000,0.000000,0.116000,5.000000,8.000000,left_foot,0.225093,759.539,813.290,6.294330,interior_063,7.216991,7.078870,7.219935,7.323446,0.231499,9.775629,0.390551,0.224056
149,4.933333,753.461,712.037,753.253,702.636,753.253,702.636,center,center,745.000,744.142,754.000,32.105,41.506,bottom_percentile_95,750.012,753.889,human_nearest_mesh_topk,7.252824,11.472708,4.219884,0.875990,0.000000,0.215980,0.165602,0.165602,0.995907,0.049000,0.698000,5.000000,8.000000,left_foot,0.215980,757.160,815.615,6.298361,boundary_030,7.191141,7.572168,7.195043,7.252824,0.165602,9.858343,0.129560,0.000000
150,4.966667,752.091,678.255,752.699,681.865,752.699,681.865,center,center,741.000,724.341,721.000,46.086,42.476,bottom_percentile_95,731.939,651.612,human_nearest_mesh_topk,7.234735,24.105177,16.870442,0.877124,0.000000,0.112674,0.000000,0.100000,0.669888,1.419000,0.782000,5.000000,8.000000,left_hand,0.112642,683.296,577.194,6.834992,interior_001,12.833530,7.975553,12.791397,7.234735,0.000000,3.340800,0.000000,0.000000
151,5.000000,752.724,651.585,753.114,651.600,753.114,651.600,center,center,758.000,694.243,692.850,42.658,42.643,bottom_percentile_95,727.930,628.698,human_nearest_mesh_topk,7.468144,36.536137,29.067992,0.870136,0.000403,0.198213,0.000000,0.100000,0.820523,0.786000,1.480000,5.000000,8.000000,left_hand,0.198213,685.876,576.843,6.828498,boundary_005,7.642737,8.324576,7.659115,7.468144,0.000000,1.392638,0.098312,0.000000
152,5.033333,755.175,629.991,755.076,628.504,755.076,628.504,center,center,755.000,671.537,672.850,41.546,43.033,bottom_percentile_95,725.235,609.002,human_nearest_mesh_topk,7.317939,36.536137,29.218198,0.870110,0.024323,0.303999,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.303999,687.122,577.124,6.826517,boundary_005,8.451461,8.231024,8.474851,7.317939,0.000000,1.312962,0.296179,0.000000
153,5.066667,757.770,611.264,756.977,615.048,756.977,615.048,center,center,754.000,659.006,655.850,47.742,43.959,bottom_percentile_95,717.566,600.076,human_nearest_mesh_topk,7.420183,36.536137,29.115954,0.861338,0.000000,0.408294,0.165602,0.165602,0.432157,2.418000,0.275000,5.000000,8.000000,left_hand,0.408294,688.525,577.627,6.836966,boundary_008,7.467802,8.116124,7.503837,7.420183,0.165602,3.156257,0.289325,0.000000
154,5.100000,757.240,610.539,757.348,606.756,757.348,606.756,center,center,755.500,652.030,654.850,41.491,45.274,bottom_percentile_95,717.789,599.239,human_nearest_mesh_topk,7.466896,36.536137,29.069241,0.869287,0.000000,0.430639,0.162032,0.162032,0.558281,1.888000,0.275000,5.000000,8.000000,left_hand,0.430639,690.001,578.247,6.839378,boundary_008,7.468373,7.154005,7.505116,7.466896,0.162032,2.820086,0.000000,0.155318
155,5.133333,756.568,598.808,756.517,599.915,756.517,599.915,center,center,756.000,646.954,646.000,48.146,47.039,bottom_percentile_95,714.556,592.834,human_nearest_mesh_topk,6.999546,6.534106,-0.465440,0.878780,0.373839,0.533666,0.909843,0.878780,0.718196,1.216000,0.000000,5.000000,8.000000,left_hand,0.533666,692.829,579.192,6.847568,boundary_009,6.562126,6.935955,6.617168,6.999546,0.909843,0.953781,0.000000,0.232977
156,5.166667,755.352,591.199,755.401,591.822,755.401,591.822,center,center,749.000,640.536,640.000,49.337,48.714,bottom_percentile_95,713.239,587.549,human_nearest_mesh_topk,6.683667,6.345640,-0.338027,0.872804,0.378327,0.667400,0.491693,0.491693,0.000000,4.675000,0.675000,5.000000,8.000000,left_hand,0.667400,697.456,581.527,6.853057,boundary_010,6.386841,6.620698,6.425221,6.683667,0.491693,0.535762,0.026000,0.310636
157,5.200000,754.315,589.790,754.447,589.088,754.447,589.088,center,center,751.000,638.995,639.850,49.205,49.907,bottom_percentile_95,714.518,587.181,human_nearest_mesh_topk,6.647093,6.077746,-0.569346,0.875801,0.062395,0.751256,0.000000,0.100000,0.000000,6.084000,1.934000,5.000000,8.000000,left_hand,0.751256,703.588,584.199,6.852106,boundary_009,6.098694,6.393776,6.136096,6.647093,0.000000,0.854952,0.000000,0.232977
158,5.233333,753.606,589.922,753.356,590.342,753.356,590.342,center,center,751.000,640.217,639.850,50.295,49.875,bottom_percentile_95,713.427,590.331,human_nearest_mesh_topk,6.376335,6.080009,-0.296326,0.872615,0.103466,0.831919,0.000000,0.100000,0.000000,5.952000,1.802000,5.000000,8.000000,left_hand,0.831919,707.185,586.218,6.847349,boundary_010,6.116392,6.272213,6.154807,6.376335,0.000000,0.367333,0.050643,0.155318
159,5.266667,751.829,595.874,751.883,595.249,751.883,595.249,center,center,750.500,642.851,644.000,46.977,47.601,bottom_percentile_95,716.972,592.489,human_nearest_mesh_topk,6.332405,6.152987,-0.179418,0.871260,0.215859,0.905149,0.374106,0.374106,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.905149,714.865,589.179,6.841577,boundary_009,6.244660,6.152751,6.296462,6.332405,0.374106,1.149086,0.327152,0.000000
160,5.300000,749.534,607.548,750.689,609.401,750.689,609.401,center,center,755.000,653.334,652.850,45.786,43.932,bottom_percentile_95,724.197,592.749,human_nearest_mesh_topk,6.441381,5.821771,-0.619611,0.838323,0.000000,0.959347,0.000000,0.100000,0.654420,1.484000,0.168000,5.000000,8.000000,left_hand,0.959347,723.602,591.564,6.834296,boundary_007,5.879348,6.965632,5.905810,6.441381,0.000000,0.483505,0.325760,0.000000
161,5.333333,750.500,632.000,750.499,630.409,750.499,630.409,center,center,753.000,671.536,668.850,39.536,41.126,bottom_percentile_95,736.896,600.534,human_nearest_mesh_topk,6.561227,6.261676,-0.299551,1.000000,0.000000,0.800748,0.668093,0.668093,1.000000,0.000000,8.452000,5.000000,8.000000,left_hand,0.800748,732.546,592.889,6.834944,boundary_002,6.617430,7.850535,6.659283,6.561227,0.668093,2.685962,0.000000,0.000000
162,5.366667,751.018,654.664,750.226,657.110,750.226,657.110,center,center,758.500,697.497,693.850,42.833,40.387,bottom_percentile_95,740.745,617.971,human_nearest_mesh_topk,6.499296,5.479722,-1.019574,0.852209,0.000000,0.556372,0.000000,0.100000,0.654420,1.484000,6.116000,5.000000,8.000000,left_hand,0.556372,739.345,593.834,6.832037,boundary_000,5.725896,7.907327,5.699769,6.499296,0.000000,3.646800,0.074734,0.000000
163,5.400000,748.146,679.530,749.260,675.727,749.260,675.727,center,center,747.000,710.861,725.000,31.331,35.134,bottom_percentile_95,749.616,646.459,human_nearest_mesh_topk,6.482067,33.149670,26.667603,0.857159,0.000000,0.269669,0.000000,0.100000,0.000000,10.392301,0.168000,5.000000,8.000000,left_hand,0.269669,746.269,592.892,6.829466,boundary_000,12.077007,7.705925,12.064895,6.482067,0.000000,14.138638,0.000000,0.000000
164,5.433333,749.181,682.052,748.670,684.634,748.670,684.634,center,center,747.000,733.226,725.000,51.174,48.592,bottom_percentile_95,754.093,646.850,human_nearest_mesh_topk,6.508729,33.402412,26.893683,0.866141,0.000000,0.257598,0.000000,0.100000,0.000000,12.826695,2.522000,5.000000,8.000000,left_hand,0.257598,749.178,591.752,6.834261,boundary_000,12.293005,7.657702,12.284302,6.508729,0.000000,8.226219,0.583241,0.317441
165,5.466667,748.423,715.327,748.748,678.971,748.748,678.971,center,center,752.500,757.330,762.850,42.003,78.359,bottom_percentile_95,750.218,679.355,human_nearest_mesh_topk,6.520727,34.367786,27.847059,0.877853,0.000000,0.110818,1.000000,0.877853,0.000000,35.814051,2.053000,5.000000,8.000000,left_hand,0.110818,753.783,590.350,6.787583,boundary_000,6.513942,7.637512,6.530544,6.520727,1.000000,5.520343,1.000000,0.476162
166,5.500000,749.528,669.230,749.667,670.132,749.667,670.132,center,center,748.000,762.802,805.850,93.572,92.670,bottom_percentile_95,728.214,801.038,human_nearest_mesh_topk,6.526126,4.724882,-1.801245,0.844809,0.000000,0.286209,0.000000,0.100000,0.000000,12.822000,90.792000,5.000000,8.000000,right_foot,0.286209,707.050,847.756,6.230314,boundary_024,4.834847,7.742856,35.837872,6.526126,0.000000,43.048181,0.684238,0.634883
167,5.533333,752.590,656.863,753.655,675.316,753.655,675.316,center,center,754.000,767.824,777.000,110.961,92.508,bottom_percentile_95,740.817,775.239,human_nearest_mesh_topk,6.528556,8.857011,2.328455,0.865837,0.000000,0.181322,0.000000,0.100000,0.000000,25.189000,74.309000,5.000000,8.000000,right_foot,0.181322,720.021,841.636,6.186556,boundary_024,5.541781,7.123639,36.195477,6.528556,0.000000,9.175943,1.000000,0.476162
168,5.566667,760.438,699.424,757.668,692.064,757.668,692.064,center,center,763.000,768.916,743.850,69.492,76.853,bottom_percentile_95,759.793,662.983,human_nearest_mesh_topk,6.484594,30.402420,23.917826,0.876768,0.000000,0.136554,0.973388,0.876768,0.000000,26.486113,1.402000,5.000000,8.000000,left_hand,0.136554,762.373,582.394,6.716517,boundary_063,6.476106,6.242280,6.448625,6.484594,0.973388,25.066410,0.996082,0.317441
169,5.600000,759.869,697.172,762.280,695.175,762.280,695.175,center,center,762.000,741.900,743.000,44.728,46.725,bottom_percentile_95,758.866,662.733,human_nearest_mesh_topk,6.475451,30.046122,23.570671,0.879150,0.000000,0.131062,1.000000,0.879150,0.000000,27.947793,1.402000,5.000000,8.000000,left_hand,0.131062,763.079,580.717,6.693979,boundary_062,6.463301,6.116324,6.467970,6.475451,1.000000,1.100200,1.000000,0.000000
170,5.633333,769.046,672.944,768.959,675.122,768.959,675.122,center,center,767.000,709.028,712.000,36.084,33.906,bottom_percentile_95,762.177,635.837,human_nearest_mesh_topk,6.460697,34.229404,27.768708,0.769289,0.000000,0.243937,0.000000,0.100000,0.000000,16.081000,1.452000,5.000000,8.000000,left_hand,0.243937,763.872,578.573,6.677638,boundary_062,7.742494,6.229359,7.738082,6.460697,0.000000,2.971571,0.000000,0.000000
171,5.666667,778.949,651.506,778.460,650.728,778.460,650.728,center,center,772.000,690.206,691.000,38.700,39.479,bottom_percentile_95,768.319,611.818,human_nearest_mesh_topk,6.280578,36.536137,30.255559,0.856967,0.000000,0.423551,1.000000,0.856967,1.000000,0.000000,1.014000,5.000000,8.000000,left_hand,0.423551,765.235,576.645,6.667086,boundary_062,6.123485,6.265172,6.133208,6.280578,1.000000,0.793619,0.312723,0.000000
172,5.700000,784.414,634.461,783.465,636.946,783.465,636.946,center,center,787.000,675.788,673.000,41.327,38.842,bottom_percentile_95,769.308,596.808,human_nearest_mesh_topk,5.931702,5.603726,-0.327976,0.848095,0.000000,0.597708,0.464011,0.464011,1.000000,0.000000,1.969000,5.000000,8.000000,left_hand,0.597708,767.760,575.489,6.655149,boundary_063,5.632251,6.139155,5.646257,5.931702,0.464011,2.787724,0.376943,0.000000
173,5.733333,785.408,632.492,787.213,630.200,787.213,630.200,center,center,786.000,670.577,673.000,38.085,40.376,bottom_percentile_95,769.432,596.581,human_nearest_mesh_topk,5.771720,5.599811,-0.171909,0.853169,0.038703,0.605018,1.000000,0.853169,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.605018,769.891,575.900,6.638125,boundary_062,5.626095,5.977805,5.640826,5.771720,1.000000,2.423476,0.000000,0.000000
174,5.766667,792.965,627.293,791.719,628.330,791.719,628.330,center,center,787.000,670.733,668.000,43.440,42.403,bottom_percentile_95,777.324,591.098,human_nearest_mesh_topk,5.813742,5.771768,-0.041975,0.878540,0.000000,0.684082,0.448854,0.448854,0.221792,3.302000,0.000000,5.000000,8.000000,left_hand,0.684082,774.712,575.763,6.617745,boundary_000,5.792472,5.661815,5.848124,5.813742,0.448854,2.733219,0.000000,0.000000
175,5.800000,797.064,623.894,797.978,627.240,797.978,627.240,center,center,793.500,670.690,668.850,46.796,43.451,bottom_percentile_95,785.300,589.017,human_nearest_mesh_topk,5.685384,5.545039,-0.140345,0.874982,0.000000,0.712374,0.896672,0.874982,0.000000,4.925000,3.908000,5.000000,8.000000,left_hand,0.712374,781.515,575.663,6.607363,boundary_004,5.593985,5.589344,5.580364,5.685384,0.896672,1.840295,0.000000,0.259416
176,5.833333,802.222,628.819,801.246,632.358,801.246,632.358,center,center,801.000,675.695,674.000,46.876,43.337,bottom_percentile_95,792.065,589.053,human_nearest_mesh_topk,5.492627,5.378377,-0.114250,0.872203,0.000000,0.682100,0.211684,0.211684,0.644426,1.526000,3.926000,5.000000,8.000000,left_hand,0.682100,788.989,573.830,6.608934,boundary_002,5.333849,5.584954,5.334917,5.492627,0.211684,1.694819,0.776029,0.389124
177,5.866667,802.294,630.595,802.776,617.355,802.776,617.355,center,center,793.000,660.235,671.850,29.640,42.879,bottom_percentile_95,798.459,592.328,human_nearest_mesh_topk,5.514509,5.531357,0.016847,0.826007,0.000000,0.597867,0.762852,0.762852,0.000000,6.701387,2.123000,5.000000,8.000000,left_hand,0.597867,794.729,571.403,6.606376,boundary_000,5.530570,5.523366,5.532413,5.514509,0.762852,11.615381,1.000000,0.518832
178,5.900000,804.180,582.952,802.574,598.108,802.574,598.108,center,center,815.000,640.304,624.000,57.352,42.196,bottom_percentile_95,794.341,557.246,human_nearest_mesh_topk,5.576488,5.669991,0.093502,0.864992,0.000000,0.918549,1.000000,0.864992,0.541623,1.958000,3.537000,5.000000,8.000000,left_hand,0.631806,799.299,565.385,6.599773,interior_010,5.616186,5.436940,5.627198,5.576488,1.000000,16.304295,0.000000,0.389124
179,5.933333,802.523,580.622,802.296,569.020,802.296,569.020,center,center,816.000,612.017,624.000,31.395,42.996,bottom_percentile_95,798.875,552.667,human_nearest_mesh_topk,5.595562,5.667167,0.071606,0.863694,0.000000,0.885118,0.982636,0.863694,0.935939,0.301000,0.000000,5.000000,8.000000,left_hand,0.669685,802.327,560.260,6.589798,interior_007,5.601521,5.496644,5.611167,5.595562,0.982636,11.983124,0.544196,0.259416
