frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,contact_surface_gap_m,audio_score,audio_anchor_type
125,5.166667,0.381887,-0.165217,3.732844,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.245,294.999,,790.245,294.999,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.180478,3.837253,790.245,294.999,752.833,288.594,0.156318,0.156318,3.889162,4.191404,3.510643,4.191404,0.051908,-0.002599,0.000000,visual_sustained_left_hand
126,5.208333,0.376279,-0.160018,3.710897,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.914,296.672,,788.914,296.672,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.179462,3.831329,788.914,296.672,751.983,287.802,0.156005,0.156005,3.866902,4.197426,3.491437,4.197426,0.035573,0.010774,0.000000,visual_sustained_left_hand
127,5.250000,0.355279,-0.146340,3.507568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.754,298.728,,788.754,298.728,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.176020,3.833515,788.754,298.728,751.695,289.330,0.101513,0.101513,3.609081,4.203448,3.419254,4.203448,-0.224434,0.208704,0.000000,visual_sustained_right_hand
128,5.291667,0.350387,-0.138941,3.497050,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.147,301.651,,787.147,301.651,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.170907,3.846420,787.147,301.651,750.462,291.685,0.088165,0.088165,3.585215,4.209470,3.419254,4.209470,-0.261205,0.232247,0.000000,visual_sustained_right_hand
129,5.333333,0.367605,-0.124270,3.516729,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,793.514,308.104,,793.514,308.104,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.164166,3.873516,793.514,308.104,746.000,308.104,-0.002629,-0.002629,3.514100,4.215492,3.419254,4.215492,-0.359416,0.243687,0.000000,visual_sustained_right_hand
130,5.375000,0.365319,-0.116280,3.541452,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.494,311.780,,791.494,311.780,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.171805,3.646202,791.494,311.780,791.837,257.830,0.022504,0.022504,3.563956,4.221514,3.419254,4.221514,-0.082246,-0.000251,0.000000,visual_sustained_right_hand
131,5.416667,0.361331,-0.108760,3.570796,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.609,315.269,,788.609,315.269,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.159417,3.677183,788.609,315.269,789.598,261.571,0.023066,0.023066,3.593862,4.227536,3.429459,4.227536,-0.083321,-0.000623,0.000000,visual_sustained_right_hand
132,5.458333,0.356527,-0.103541,3.606344,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.188,317.835,,785.188,317.835,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.152509,3.713911,785.188,317.835,786.976,264.804,0.036080,0.036080,3.642424,4.233558,3.429459,4.233558,-0.071487,0.000150,0.000000,visual_sustained_right_hand
133,5.500000,0.349572,-0.101227,3.637786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,781.125,319.134,,781.125,319.134,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.145173,3.745802,781.125,319.134,833.698,313.081,-0.034841,-0.034841,3.602945,4.239580,3.429459,4.239580,-0.142857,-0.000666,0.000000,visual_sustained_right_hand
134,5.541667,0.338665,-0.099654,3.670911,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,775.488,320.132,,775.488,320.132,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.142245,3.779889,775.488,320.132,788.413,349.149,-0.013767,-0.013767,3.657144,4.245601,3.429459,4.245601,-0.122745,0.000038,0.000000,visual_sustained_right_hand
135,5.583333,0.323631,-0.102201,3.697606,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.539,319.408,,768.539,319.408,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.140444,3.806876,768.539,319.408,787.156,349.005,-0.050805,-0.050805,3.646801,4.251623,3.386838,4.251623,-0.160074,-0.000076,0.000000,visual_sustained_right_hand
136,5.625000,0.303998,-0.106354,3.720993,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.982,318.024,,759.982,318.024,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.139114,3.832803,759.982,318.024,786.386,348.767,5.566930,0.000000,3.720993,4.257645,3.386838,4.257645,-0.111810,-0.000375,0.000000,visual_sustained_right_hand
137,5.666667,0.276498,-0.115566,3.750985,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.256,314.753,,748.256,314.753,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.141624,3.863101,748.256,314.753,786.155,347.910,5.683082,0.000000,3.750985,4.263667,3.386838,4.263667,-0.112116,-0.001032,0.000000,visual_sustained_right_hand
138,5.708333,0.249443,-0.129134,3.793532,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.568,310.008,,736.568,310.008,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.150874,3.908518,736.568,310.008,785.317,347.550,5.637770,0.000000,3.793532,4.269689,3.378469,4.269689,-0.114985,0.000293,0.000000,visual_sustained_right_hand
139,5.750000,0.221156,-0.146272,3.827377,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.860,303.874,,724.860,303.874,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.163680,3.943542,724.860,303.874,784.780,347.147,5.517809,0.000000,3.827377,4.275711,3.386838,4.275711,-0.116165,0.000133,0.000000,visual_sustained_right_hand
140,5.791667,0.196459,-0.163036,3.849760,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.945,297.805,,714.945,297.805,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.180714,3.966315,714.945,297.805,784.408,346.719,5.539625,0.000000,3.849760,4.281733,3.389692,4.281733,-0.116555,-0.000617,0.000000,visual_sustained_right_hand
141,5.833333,0.171561,-0.184522,3.870409,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.098,289.984,,705.098,289.984,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.203689,3.987787,705.098,289.984,784.193,346.477,0.084056,0.084056,3.954465,4.287755,3.406509,4.287755,-0.033322,-0.000006,0.000000,visual_sustained_right_hand
142,5.875000,0.159541,-0.206751,3.885546,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.301,281.855,,700.301,281.855,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.229802,4.002726,700.301,281.855,784.551,346.254,0.012161,0.012161,3.897707,4.293777,3.467867,4.293777,-0.105019,-0.000296,0.000000,visual_sustained_right_hand
143,5.916667,0.146941,-0.229203,3.898644,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.352,273.660,,695.352,273.660,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.259176,4.014513,695.352,273.660,784.888,346.070,0.047703,0.047703,3.946347,4.299799,3.475297,4.299799,-0.068166,0.000135,0.000000,visual_sustained_right_hand
144,5.958333,0.141705,-0.248900,3.910263,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.221,266.519,,693.221,266.519,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.283912,4.027690,693.221,266.519,785.016,346.006,0.003459,0.003459,3.913722,4.305820,3.475297,4.305820,-0.113968,0.002688,0.000000,visual_sustained_right_hand
145,6.000000,0.142327,-0.263936,3.932766,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.149,261.439,,693.149,261.439,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.302951,4.034153,693.149,261.439,785.178,346.197,0.033456,0.033456,3.966222,4.311842,3.535275,4.311842,-0.067932,-0.011261,0.000000,visual_sustained_right_hand
146,6.041667,0.149310,-0.266637,4.108325,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.374,264.685,,693.374,264.685,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.306261,4.229572,693.374,264.685,785.613,346.325,0.112296,0.112296,4.220621,4.317864,3.719362,4.317864,-0.008951,0.007575,0.000000,visual_sustained_left_hand
147,6.083333,0.142736,-0.262825,4.111610,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.983,266.123,,690.983,266.123,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.292251,4.230466,690.983,266.123,785.804,346.255,0.095846,0.095846,4.207456,4.323886,3.719362,4.323886,-0.023010,0.006878,0.069929,visual_sustained_left_hand
148,6.125000,0.127235,-0.251788,3.954320,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,687.254,266.488,,687.254,266.488,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.276251,4.220943,687.254,266.488,786.392,346.421,0.120334,0.120334,4.074654,4.329908,3.721246,4.329908,-0.146290,0.157278,0.000000,visual_sustained_right_hand
149,6.166667,0.113586,-0.253486,3.944134,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.294,265.614,,682.294,265.614,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.261991,4.215979,682.294,265.614,786.671,346.518,0.009571,0.009571,3.953705,4.335930,3.737879,4.335930,-0.262274,0.174900,0.000000,visual_sustained_right_hand
150,6.208333,0.099614,-0.259026,3.949936,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.037,263.693,,677.037,263.693,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.243961,4.209979,677.037,263.693,787.381,346.456,0.025093,0.025093,3.975029,4.341952,3.737879,4.341952,-0.234950,0.181037,0.000000,visual_sustained_right_hand
151,6.250000,0.086548,-0.268569,3.964079,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.064,260.501,,672.064,260.501,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.234901,4.207051,672.064,260.501,787.851,346.537,0.060597,0.060597,4.024676,4.347974,3.733099,4.347974,-0.182375,0.184394,0.000000,visual_sustained_right_hand
152,6.291667,0.073363,-0.276984,3.992496,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,666.986,258.114,,666.986,258.114,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.234169,4.211838,666.986,258.114,788.626,346.673,0.204172,0.204172,4.196668,4.353996,3.727005,4.353996,-0.015170,0.182725,0.000000,visual_sustained_right_hand
153,6.333333,0.056785,-0.288114,4.034763,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,660.669,255.130,,660.669,255.130,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.243273,4.227361,660.669,255.130,788.928,346.874,5.291528,0.000000,4.034763,4.360018,3.727005,4.360018,-0.192598,0.182865,0.000000,visual_sustained_right_hand
154,6.375000,0.043183,-0.301981,4.076761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.556,251.215,,655.556,251.215,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.254790,4.239381,655.556,251.215,790.145,346.938,5.190269,0.000000,4.076761,4.366040,3.733099,4.366040,-0.162620,0.179997,0.000000,visual_sustained_right_hand
155,6.416667,0.036809,-0.315128,4.116471,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.132,247.574,,653.132,247.574,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.263146,4.253403,653.132,247.574,790.625,346.987,5.117860,0.000000,4.116471,4.372061,3.739633,4.372061,-0.136932,0.176549,0.000000,visual_sustained_right_hand
156,6.458333,0.039129,-0.323670,4.146403,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.859,245.360,,653.859,245.360,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.269352,4.263580,653.859,245.360,791.389,346.978,5.024744,0.000000,4.146403,4.378083,3.739633,4.378083,-0.117177,0.166206,0.000000,visual_sustained_right_hand
157,6.500000,0.045319,-0.329251,4.168089,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.968,243.990,,655.968,243.990,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.276473,4.268722,655.968,243.990,792.050,347.238,5.002966,0.000000,4.168089,4.384105,3.778736,4.384105,-0.100633,0.152108,0.000000,visual_sustained_right_hand
158,6.541667,0.050253,-0.333217,4.183740,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.640,243.032,,657.640,243.032,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.280456,4.272722,657.640,243.032,792.777,347.359,4.848265,0.000000,4.183740,4.390127,3.813039,4.390127,-0.088983,0.140886,0.000000,visual_sustained_right_hand
159,6.583333,0.055865,-0.336640,4.202393,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.523,242.355,,659.523,242.355,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.286493,4.289168,659.523,242.355,792.908,347.236,4.889910,0.000000,4.202393,4.396149,3.847440,4.396149,-0.086776,0.135369,0.000000,visual_sustained_right_hand
160,6.625000,0.055912,-0.338602,4.231272,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.406,242.477,,659.406,242.477,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.292553,4.305838,659.406,242.477,793.334,347.154,4.778701,0.000000,4.231272,4.402171,3.849326,4.402171,-0.074566,0.132625,0.000000,visual_sustained_right_hand
161,6.666667,0.199016,-0.305676,4.408193,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.303,258.163,,706.303,258.163,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,1,0,1,0,1,0,hand,left,left_hand,left_hand,-0.297751,4.332122,706.303,258.163,744.000,258.163,-0.019759,-0.019759,4.388434,4.408193,3.863989,4.408193,0.056312,-0.000000,0.000000,
162,6.708333,0.190682,-0.294447,4.283023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.383,259.037,,705.383,259.037,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,1,0,1,0,1,0,hand,left,left_hand,left_hand,-0.301359,4.353500,705.383,259.037,743.256,258.458,-0.003748,-0.003748,4.279275,4.283023,3.873878,4.283023,-0.074225,-0.000000,0.000000,
163,6.750000,0.184181,-0.290497,4.303311,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.856,260.861,,702.856,260.861,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.302892,4.374733,702.856,260.861,740.593,259.573,0.001886,0.001886,4.305197,4.283023,3.875480,4.283023,-0.069536,0.000182,0.000000,visual_sustained_left_hand
164,6.791667,0.177856,-0.285992,4.313854,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.549,262.637,,700.549,262.637,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.301817,4.388225,700.549,262.637,737.713,260.779,0.006892,0.006892,4.320746,4.283023,3.885817,4.283023,-0.067479,0.000101,0.000000,visual_sustained_left_hand
165,6.833333,0.168807,-0.281717,4.315315,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.449,264.125,,697.449,264.125,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.299980,4.392326,697.449,264.125,734.208,261.852,0.026112,0.026112,4.341427,4.283023,3.937959,4.283023,-0.050899,0.000035,0.000000,visual_sustained_left_hand
166,6.875000,0.158208,-0.279680,4.312496,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.877,264.756,,693.877,264.756,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.299671,4.392859,693.877,264.756,730.595,262.264,0.019784,0.019784,4.332280,4.283023,3.948505,4.283023,-0.060579,-0.000204,0.000000,visual_sustained_left_hand
167,6.916667,0.145889,-0.279013,4.311353,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,689.695,264.958,,689.695,264.958,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.302131,4.394834,689.695,264.958,725.804,262.044,0.006191,0.006191,4.317544,4.283023,3.948505,4.283023,-0.077290,0.000388,0.000000,visual_sustained_left_hand
168,6.958333,0.133819,-0.281130,4.307532,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.624,264.152,,685.624,264.152,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.305138,4.393255,685.624,264.152,722.110,261.123,-0.000234,-0.000234,4.307298,4.283023,3.951245,4.283023,-0.085957,-0.000443,0.000000,visual_sustained_left_hand
169,7.000000,0.122192,-0.284929,4.314255,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.595,263.008,,681.595,263.008,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.311887,4.400715,681.595,263.008,718.042,260.055,0.000718,0.000718,4.314973,4.283023,3.957612,4.283023,-0.085742,0.000182,0.000000,visual_sustained_left_hand
170,7.041667,0.111001,-0.291907,4.324281,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.698,260.863,,677.698,260.863,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.317873,4.408827,677.698,260.863,714.868,258.367,-0.006495,-0.006495,4.317786,4.283023,3.957612,4.283023,-0.091041,0.000002,0.000000,visual_sustained_left_hand
171,7.083333,0.105050,-0.298094,4.338005,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.564,259.082,,675.564,259.082,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.323915,4.422703,675.564,259.082,713.203,256.905,0.001692,0.001692,4.339697,4.283023,3.958847,4.283023,-0.083006,0.000787,0.000000,visual_sustained_left_hand
172,7.125000,0.099742,-0.303132,4.355163,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.634,257.781,,673.634,257.781,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.328518,4.432109,673.634,257.781,711.867,255.931,0.003940,0.003940,4.359103,4.283023,3.972782,4.283023,-0.073006,-0.002288,0.000000,visual_sustained_left_hand
173,7.166667,0.095472,-0.310232,4.411643,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.782,256.726,,671.782,256.726,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.333375,4.437321,671.782,256.726,710.574,255.170,0.005522,0.005522,4.417165,4.283023,3.972782,4.283023,-0.020156,-0.024468,0.000000,visual_sustained_right_hand
174,7.208333,0.095037,-0.314888,4.428583,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.516,255.577,,671.516,255.577,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.338891,4.444457,671.516,255.577,710.619,254.219,0.004813,0.004813,4.433396,4.283023,3.972782,4.283023,-0.011061,-0.022959,0.000000,visual_sustained_right_hand
175,7.250000,0.096408,-0.318373,4.438708,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.898,254.662,,671.898,254.662,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.346416,4.450432,671.898,254.662,711.289,253.456,-0.011038,-0.011038,4.427670,4.283023,3.980274,4.283023,-0.022762,-0.016665,0.000000,visual_sustained_right_hand
176,7.291667,0.102269,-0.325164,4.447254,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.772,252.622,,673.772,252.622,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.354125,4.458217,673.772,252.622,713.365,251.555,-0.014310,-0.014310,4.432944,4.283023,3.980274,4.283023,-0.025273,-0.011388,0.000000,visual_sustained_right_hand
177,7.333333,0.114348,-0.331950,4.448638,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.749,250.415,,677.749,250.415,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360488,4.458564,677.749,250.415,717.360,249.224,-0.007287,-0.007287,4.441351,4.283023,3.957030,4.283023,-0.017213,-0.009258,0.000000,visual_sustained_right_hand
178,7.375000,0.133250,-0.339561,4.450170,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.974,247.941,,683.974,247.941,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.366466,4.461496,683.974,247.941,723.386,246.649,0.004063,0.004063,4.454233,4.283023,3.955870,4.283023,-0.007263,-0.011236,0.000000,visual_sustained_right_hand
179,7.416667,0.155581,-0.347376,4.449084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,691.356,245.334,,691.356,245.334,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.369071,4.463961,691.356,245.334,730.516,244.068,-0.015498,-0.015498,4.433586,4.283023,3.955870,4.283023,-0.030374,-0.014111,0.000000,visual_sustained_right_hand
180,7.458333,0.179403,-0.350538,4.450911,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.195,244.338,,699.195,244.338,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.371327,4.469067,699.195,244.338,738.148,243.336,-0.021534,-0.021534,4.429377,4.283023,3.957030,4.283023,-0.039690,-0.017792,0.000000,visual_sustained_right_hand
181,7.500000,0.203933,-0.351104,4.451292,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.283,244.161,,707.283,244.161,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.371310,4.478760,707.283,244.161,745.936,243.169,-0.024025,-0.024025,4.427267,4.283023,3.965291,4.283023,-0.051493,-0.020435,0.000000,visual_sustained_right_hand
182,7.541667,0.226403,-0.348257,4.411926,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.363,244.075,,715.363,244.075,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.375061,4.542480,715.363,244.075,678.175,245.153,0.023050,0.023050,4.434976,4.283023,3.965291,4.283023,-0.107504,0.037049,0.000000,visual_sustained_left_hand
183,7.583333,0.249220,-0.347902,4.407048,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.050,244.065,,723.050,244.065,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.377937,4.538931,723.050,244.065,685.156,245.094,0.020991,0.020991,4.428039,4.283023,3.967839,4.283023,-0.110892,0.043457,0.000534,visual_sustained_left_hand
184,7.625000,0.266185,-0.348193,4.412093,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,728.602,244.101,,728.602,244.101,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.380962,4.535842,728.602,244.101,690.705,245.217,0.013312,0.013312,4.425405,4.283023,3.967839,4.283023,-0.110437,0.039928,0.000000,visual_sustained_left_hand
