frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
156,6.458333,-0.128569,0.258747,3.806017,1.000000,0.000000,0.000000,0.000000,0.122100,shared_fullimg_cam,590.390,459.841,47.114,3.886456,0.738325,L1_L2ground
157,6.500000,-0.122274,0.309874,3.780880,1.000000,0.000000,0.000000,0.000000,0.126911,shared_fullimg_cam,592.505,480.364,49.296,3.884421,0.766913,L1_L2ground
158,6.541667,-0.135191,0.419589,3.751961,1.000000,0.000000,0.000000,0.000000,0.123700,shared_fullimg_cam,587.083,524.237,48.419,3.884875,0.857594,L1_L2ground
159,6.583333,-0.159109,0.561592,3.725459,1.000000,0.000000,0.000000,0.000000,0.140966,shared_fullimg_cam,577.278,581.384,55.570,3.887733,0.772881,L1_L2ground
160,6.625000,-0.178098,0.679965,3.711479,1.000000,0.000000,0.000000,0.000000,0.119201,shared_fullimg_cam,569.528,629.057,47.167,3.885677,0.900215,L1_L2ground
161,6.666667,-0.208098,0.606177,3.724641,1.000000,0.000000,0.000000,0.000000,0.114891,shared_fullimg_cam,557.948,599.012,45.301,3.882945,0.903815,L1_L2ground
162,6.708333,-0.245697,0.501277,3.750730,1.000000,0.000000,0.000000,0.000000,0.119228,shared_fullimg_cam,543.797,556.276,46.684,3.879250,0.859406,L1_L2ground
163,6.750000,-0.279545,0.417998,3.781243,1.000000,0.000000,0.000000,0.000000,0.127222,shared_fullimg_cam,531.427,522.347,49.412,3.871888,0.866979,L1_L2ground
164,6.791667,-0.303731,0.352534,3.811481,1.000000,0.000000,0.000000,0.000000,0.123067,shared_fullimg_cam,522.969,495.835,47.419,3.862136,0.832028,L1_L2ground
165,6.833333,-0.329484,0.303717,3.839445,1.000000,0.000000,0.000000,0.000000,0.121538,shared_fullimg_cam,513.971,476.173,46.489,3.858551,0.786892,L1_L2ground
166,6.875000,-0.344817,0.266819,3.864529,1.000000,0.000000,0.000000,0.000000,0.121609,shared_fullimg_cam,508.962,461.397,46.214,3.860638,0.841501,L1_L2ground
167,6.916667,-0.357836,0.244498,3.886603,1.000000,0.000000,0.000000,0.000000,0.122637,shared_fullimg_cam,504.787,452.387,46.340,3.924198,0.766784,L1_L2ground
168,6.958333,-0.367374,0.235067,3.905426,1.000000,0.000000,0.000000,0.000000,0.123138,shared_fullimg_cam,501.852,448.395,46.305,3.948138,0.755852,L1_L2ground
169,7.000000,-0.381591,0.243071,3.921643,1.000000,0.000000,0.000000,0.000000,0.124592,shared_fullimg_cam,497.099,451.027,46.658,3.908684,0.702644,L1_L2ground
170,7.041667,-0.389724,0.278505,3.936868,1.000000,0.000000,0.000000,0.000000,0.126220,shared_fullimg_cam,494.618,463.893,47.085,3.828934,0.755123,L1_L2ground
171,7.083333,-0.396424,0.371462,3.952464,1.000000,0.000000,0.000000,0.000000,0.130674,shared_fullimg_cam,492.702,498.023,48.554,3.709492,0.792481,L1_L2ground
172,7.125000,-0.389911,0.516936,3.967361,1.000000,0.000000,0.000000,0.000000,0.129089,shared_fullimg_cam,495.666,551.355,47.785,3.777207,0.884690,L1_L2ground
173,7.166667,-0.369372,0.672453,3.974772,1.000000,0.000000,0.000000,0.000000,0.124853,shared_fullimg_cam,503.524,608.459,46.131,3.783401,0.833296,L1_L2ground
174,7.208333,-0.368440,0.647586,3.961907,1.000000,0.000000,0.000000,0.000000,0.123567,shared_fullimg_cam,503.426,600.048,45.804,3.810759,0.875928,L1_L2ground
175,7.250000,-0.364077,0.520502,3.941100,1.000000,0.000000,0.000000,0.000000,0.123401,shared_fullimg_cam,504.331,553.959,45.984,3.823082,0.855693,L1_L2ground
176,7.291667,-0.347506,0.426682,3.919849,1.000000,0.000000,0.000000,0.000000,0.129609,shared_fullimg_cam,509.804,519.860,48.559,3.850066,0.938648,L1_L2ground
177,7.333333,-0.328912,0.335441,3.902238,1.000000,0.000000,0.000000,0.000000,0.131750,shared_fullimg_cam,516.214,486.243,49.584,3.855237,0.853482,L1_L2ground
178,7.375000,-0.312297,0.273623,3.889919,1.000000,0.000000,0.000000,0.000000,0.126368,shared_fullimg_cam,522.095,463.304,47.709,3.877689,0.831405,L1_L2ground
179,7.416667,-0.292390,0.237043,3.883171,1.000000,0.000000,0.000000,0.000000,0.126260,shared_fullimg_cam,529.419,449.649,47.751,3.882306,0.695760,L1_L2ground
180,7.458333,-0.272916,0.220571,3.881937,1.000000,0.000000,0.000000,0.000000,0.123714,shared_fullimg_cam,536.751,443.446,46.803,3.883178,0.732767,L1_L2ground
181,7.500000,-0.253988,0.223620,3.886142,1.000000,0.000000,0.000000,0.000000,0.123686,shared_fullimg_cam,544.016,444.508,46.742,3.879452,0.712888,L1_L2ground
182,7.541667,-0.229046,0.250625,3.895736,1.000000,0.000000,0.000000,0.000000,0.128925,shared_fullimg_cam,553.655,454.480,48.602,3.876765,0.698812,L1_L2ground
183,7.583333,-0.201496,0.296045,3.910535,1.000000,0.000000,0.000000,0.000000,0.124545,shared_fullimg_cam,564.328,471.180,46.773,3.871265,0.730635,L1_L2ground
184,7.625000,-0.177188,0.382828,3.929982,1.000000,0.000000,0.000000,0.000000,0.132486,shared_fullimg_cam,573.786,503.060,49.509,3.871637,0.806418,L1_L2ground
185,7.666667,-0.157902,0.512741,3.952681,1.000000,0.000000,0.000000,0.000000,0.145414,shared_fullimg_cam,581.332,550.507,54.028,3.874227,0.884518,L1_L2ground
186,7.708333,-0.130008,0.672087,3.975728,1.000000,0.000000,0.000000,0.000000,0.126394,shared_fullimg_cam,591.976,608.264,46.689,3.883020,0.857127,L1_L2ground
187,7.750000,-0.135561,0.671775,3.993783,1.000000,0.000000,0.000000,0.000000,0.123457,shared_fullimg_cam,590.151,607.027,45.398,3.885117,0.867735,L1_L2ground
188,7.791667,-0.170306,0.567085,3.987701,1.000000,0.000000,0.000000,0.000000,0.128455,shared_fullimg_cam,577.279,568.848,47.308,3.881239,0.913619,L1_L2ground
189,7.833333,-0.192481,0.460284,3.968317,1.000000,0.000000,0.000000,0.000000,0.125983,shared_fullimg_cam,568.766,530.343,46.624,3.876063,0.863897,L1_L2ground
190,7.875000,-0.221402,0.384243,3.942522,1.000000,0.000000,0.000000,0.000000,0.122509,shared_fullimg_cam,557.527,503.132,45.635,3.870046,0.882236,L1_L2ground
191,7.916667,-0.247292,0.323764,3.914396,1.000000,0.000000,0.000000,0.000000,0.125657,shared_fullimg_cam,547.221,481.470,47.144,3.872316,0.889970,L1_L2ground
192,7.958333,-0.260046,0.286802,3.885770,1.000000,0.000000,0.000000,0.000000,0.123055,shared_fullimg_cam,541.717,468.395,46.508,3.870240,0.897607,L1_L2ground
