frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
69,0,0,0,0,optimize,uniform_motion,0.013590,0.011050,0.180000,0.220000,0.220000,0,0,0,0,0.005861,0.000000
70,0,0,0,0,optimize,uniform_motion,0.014262,0.011040,0.180000,0.220000,0.220000,0,0,0,0,0.002531,0.000000
71,0,0,0,0,optimize,uniform_motion,0.016326,0.022521,0.180000,0.220000,0.220000,0,0,0,0,0.006565,0.000000
72,0,0,0,0,optimize,uniform_motion,0.032982,0.029178,0.180000,0.220000,0.220000,0,0,0,0,0.002794,0.000000
73,0,0,0,0,optimize,free_motion,0.051393,0.032248,0.180000,0.220000,0.220000,0,0,0,0,0.017856,0.000000
74,0,0,0,0,optimize,uniform_motion,0.012869,0.033761,0.180000,0.220000,0.220000,0,0,0,0,0.011130,0.000000
75,0,0,0,0,optimize,free_motion,0.052564,0.050915,0.180000,0.220000,0.220000,0,0,0,0,0.011026,0.000000
76,0,0,0,0,optimize,free_motion,0.069296,0.068325,0.180000,0.220000,0.220000,0,0,0,0,0.011005,0.000000
77,0,0,0,0,optimize,free_motion,0.089013,0.068838,0.180000,0.220000,0.220000,0,0,0,0,0.014377,0.000000
78,0,0,0,0,optimize,free_motion,0.090420,0.069137,0.180000,0.220000,0.220000,0,0,0,0,0.036000,0.000000
79,0,0,0,0,optimize,uniform_motion,0.013072,0.069582,0.180000,0.220000,0.220000,0,0,0,0,0.032321,0.000000
80,0,0,0,0,optimize,free_motion,0.105201,0.089560,0.180000,0.220000,0.220000,0,0,0,0,0.017149,0.000000
81,0,0,0,0,optimize,free_motion,0.110153,0.095420,0.180000,0.220000,0.220000,0,0,0,0,0.004391,0.000000
82,0,0,0,0,optimize,high_speed,0.131280,0.095360,0.300000,0.420000,0.340000,0,0,0,1,0.037148,0.000000
83,0,0,0,0,optimize,uniform_motion,0.012504,0.066990,0.180000,0.220000,0.220000,0,0,0,1,0.022630,0.000000
84,0,0,0,0,optimize,high_speed,0.141988,0.127407,0.300000,0.420000,0.340000,0,0,0,0,0.008395,0.000000
85,0,0,0,0,optimize,high_speed,0.156588,0.155613,0.300000,0.420000,0.340000,1,0,0,0,0.009478,0.000000
86,0,0,0,0,optimize,sustained_grasp_high_speed,0.166848,0.155512,0.300000,0.420000,0.340000,1,0,0,0,0.012658,0.000000
87,0,0,0,0,optimize,sustained_grasp,0.078880,0.059805,0.180000,0.220000,0.220000,0,1,0,1,0.030771,0.000000
88,0,0,0,0,optimize,sustained_grasp,0.095189,0.049335,0.180000,0.220000,0.220000,0,0,0,0,0.025559,0.000000
89,0,0,0,0,optimize,sustained_grasp,0.019335,0.050182,0.180000,0.220000,0.220000,0,0,0,0,0.024410,0.000000
90,0,0,0,0,optimize,free_motion,0.065624,0.054502,0.180000,0.220000,0.220000,0,0,0,0,0.013623,0.000000
91,0,0,0,0,optimize,free_motion,0.073904,0.054867,0.180000,0.220000,0.220000,0,0,0,0,0.013284,0.000000
92,0,0,0,0,optimize,free_motion,0.055888,0.054744,0.180000,0.220000,0.220000,0,0,0,0,0.012051,0.000000
93,0,0,0,0,optimize,free_motion,0.036134,0.040661,0.180000,0.220000,0.220000,0,0,0,0,0.008406,0.000000
94,0,0,0,0,optimize,uniform_motion,0.018251,0.018032,0.180000,0.220000,0.220000,0,0,0,0,0.005975,0.000000
95,0,0,0,0,optimize,uniform_motion,0.020043,0.015581,0.180000,0.220000,0.220000,0,0,0,0,0.008301,0.000000
96,0,0,0,0,optimize,uniform_motion,0.018845,0.015331,0.180000,0.220000,0.220000,0,0,0,0,0.005834,0.000000
97,0,0,0,0,optimize,uniform_motion,0.024104,0.015412,0.180000,0.220000,0.220000,0,0,0,0,0.010113,0.000000
98,0,0,0,0,optimize,uniform_motion,0.018084,0.015741,0.180000,0.220000,0.220000,0,0,0,0,0.010486,0.000000
99,0,0,0,0,optimize,uniform_motion,0.019506,0.017206,0.180000,0.220000,0.220000,0,0,0,0,0.016339,0.000000
100,0,0,0,0,optimize,free_motion,0.048555,0.054920,0.180000,0.220000,0.220000,0,0,0,0,0.025241,0.000000
101,0,0,0,0,optimize,free_motion,0.075662,0.066868,0.180000,0.220000,0.220000,0,0,0,0,0.031759,0.000000
102,0,0,0,0,optimize,free_motion,0.080362,0.066205,0.180000,0.220000,0.220000,0,0,0,0,0.045675,0.000000
103,0,0,0,0,optimize,sustained_grasp,0.073468,0.065599,0.180000,0.220000,0.220000,0,0,0,0,0.060409,0.000000
104,0,0,0,0,optimize,sustained_grasp,0.017948,0.003145,0.180000,0.220000,0.220000,0,0,0,0,0.075611,0.000000
105,0,0,0,0,optimize,free_motion,0.072478,0.063672,0.180000,0.220000,0.220000,0,0,0,0,0.064949,0.000000
106,0,0,0,0,optimize,free_motion,0.072025,0.064257,0.180000,0.220000,0.220000,0,0,0,0,0.054688,0.000000
107,0,0,0,0,optimize,free_motion,0.069133,0.064254,0.180000,0.220000,0.220000,0,0,0,0,0.046755,0.000000
108,0,0,0,0,optimize,free_motion,0.044501,0.032658,0.180000,0.220000,0.220000,0,0,0,0,0.042894,0.000000
109,0,0,0,0,optimize,static_hold,0.009455,0.030580,0.100000,0.120000,0.120000,0,0,0,0,0.035147,0.000000
110,0,0,0,0,optimize,free_motion,0.047001,0.024628,0.180000,0.220000,0.220000,0,0,0,0,0.040003,0.000000
111,0,0,0,0,optimize,uniform_motion,0.026243,0.024180,0.180000,0.220000,0.220000,0,0,0,0,0.025542,0.000000
112,0,0,0,0,optimize,uniform_motion,0.016426,0.005025,0.180000,0.220000,0.220000,0,0,0,0,0.019727,0.000000
113,0,0,0,0,optimize,static_hold,0.007540,0.005662,0.100000,0.120000,0.120000,0,0,0,0,0.018130,0.000000
114,0,0,0,0,optimize,static_hold,0.010956,0.006011,0.100000,0.120000,0.120000,0,0,0,0,0.013839,0.000000
115,0,0,0,0,optimize,uniform_motion,0.021310,0.006460,0.180000,0.220000,0.220000,0,0,0,0,0.009263,0.000000
116,0,0,0,0,optimize,uniform_motion,0.016498,0.010050,0.180000,0.220000,0.220000,0,0,0,0,0.012369,0.000000
117,0,0,0,0,optimize,uniform_motion,0.012350,0.024553,0.180000,0.220000,0.220000,0,0,0,0,0.007658,0.000000
118,0,0,0,0,optimize,free_motion,0.036282,0.026026,0.180000,0.220000,0.220000,0,0,0,0,0.009188,0.000000
119,0,0,0,0,optimize,uniform_motion,0.017299,0.027647,0.180000,0.220000,0.220000,0,0,0,0,0.008607,0.000000
120,0,0,0,0,optimize,free_motion,0.059509,0.058904,0.180000,0.220000,0.220000,0,0,0,0,0.016200,0.000000
121,0,0,0,0,optimize,free_motion,0.076168,0.079900,0.180000,0.220000,0.220000,0,0,0,0,0.024171,0.000000
122,0,0,0,0,optimize,free_motion,0.084871,0.080077,0.180000,0.220000,0.220000,0,0,0,0,0.028599,0.000000
123,0,0,0,0,optimize,free_motion,0.104746,0.079264,0.180000,0.220000,0.220000,0,0,0,1,0.051285,0.000000
124,0,0,0,0,optimize,static_hold,0.008379,0.007287,0.100000,0.120000,0.120000,0,0,0,0,0.049991,0.000000
125,0,0,0,0,optimize,sustained_grasp,0.010016,0.022397,0.180000,0.220000,0.220000,0,0,0,1,0.060569,0.000000
126,0,0,0,0,optimize,high_speed,0.120905,0.058727,0.300000,0.420000,0.340000,0,0,0,0,0.036068,0.000000
127,0,0,0,0,optimize,free_motion,0.061888,0.058768,0.180000,0.220000,0.220000,0,0,0,0,0.038583,0.000000
128,0,0,0,0,optimize,static_hold,0.007874,0.050630,0.100000,0.120000,0.120000,0,0,0,0,0.033078,0.000000
129,0,0,0,0,optimize,free_motion,0.068196,0.050353,0.180000,0.220000,0.220000,0,0,0,0,0.030481,0.000000
130,0,0,0,0,optimize,uniform_motion,0.027263,0.050382,0.180000,0.220000,0.220000,0,0,0,0,0.040291,0.000000
131,0,0,0,0,optimize,high_speed,0.114305,0.074980,0.300000,0.420000,0.340000,0,0,0,0,0.029793,0.000000
132,0,0,0,0,optimize,free_motion,0.053793,0.075191,0.180000,0.220000,0.220000,0,0,0,0,0.021436,0.000000
133,0,0,0,0,optimize,uniform_motion,0.026110,0.010436,0.180000,0.220000,0.220000,0,0,0,0,0.022646,0.000000
134,0,0,0,0,optimize,static_hold,0.008528,0.009738,0.100000,0.120000,0.120000,0,0,0,0,0.019390,0.000000
135,0,0,0,0,optimize,uniform_motion,0.012694,0.007603,0.180000,0.220000,0.220000,0,0,0,0,0.013731,0.000000
136,0,0,0,0,optimize,uniform_motion,0.016480,0.009878,0.180000,0.220000,0.220000,0,0,0,0,0.006439,0.000000
137,0,0,0,0,optimize,uniform_motion,0.031970,0.031876,0.180000,0.220000,0.220000,0,0,0,0,0.003023,0.000000
138,0,0,0,0,optimize,free_motion,0.062202,0.036306,0.180000,0.220000,0.220000,0,0,0,0,0.024407,0.000000
139,0,0,0,0,optimize,static_hold,0.007309,0.036689,0.100000,0.120000,0.120000,0,0,0,0,0.017060,0.000000
140,0,0,0,0,optimize,free_motion,0.049509,0.049276,0.180000,0.220000,0.220000,0,0,0,0,0.018387,0.000000
141,0,0,0,0,optimize,free_motion,0.073956,0.053002,0.180000,0.220000,0.220000,0,0,0,0,0.013702,0.000000
142,0,0,0,0,optimize,free_motion,0.088051,0.063954,0.180000,0.220000,0.220000,0,0,0,0,0.033294,0.000000
143,0,0,0,0,optimize,static_hold,0.008150,0.063984,0.100000,0.120000,0.120000,0,0,0,0,0.037687,0.000000
144,0,0,0,0,optimize,free_motion,0.086282,0.063873,0.180000,0.220000,0.220000,0,0,0,0,0.027851,0.000000
145,0,0,0,0,optimize,sustained_grasp,0.093326,0.063671,0.180000,0.220000,0.220000,0,0,0,0,0.037134,0.000000
146,0,0,0,0,optimize,sustained_grasp,0.054439,0.043150,0.180000,0.220000,0.220000,0,1,0,1,0.048251,0.000000
147,0,0,0,0,optimize,sustained_grasp,0.085684,0.057891,0.180000,0.220000,0.220000,0,0,0,0,0.031055,0.000000
148,0,0,0,0,optimize,free_motion,0.107537,0.068542,0.180000,0.220000,0.220000,0,0,0,1,0.044614,0.000000
149,0,0,0,0,optimize,static_hold,0.005056,0.068767,0.100000,0.120000,0.120000,0,0,0,0,0.035930,0.000000
150,0,0,0,0,optimize,free_motion,0.096847,0.068952,0.180000,0.220000,0.220000,0,0,0,0,0.016611,0.000000
151,0,0,0,0,optimize,free_motion,0.076422,0.069004,0.180000,0.220000,0.220000,0,0,0,0,0.014325,0.000000
152,0,0,0,0,optimize,free_motion,0.062279,0.068741,0.180000,0.220000,0.220000,0,0,0,0,0.011848,0.000000
153,0,0,0,0,optimize,free_motion,0.054175,0.035096,0.180000,0.220000,0.220000,0,0,0,0,0.022506,0.000000
154,0,0,0,0,optimize,static_hold,0.004414,0.034102,0.100000,0.120000,0.120000,0,0,0,0,0.018813,0.000000
155,0,0,0,0,optimize,uniform_motion,0.033736,0.019728,0.180000,0.220000,0.220000,0,0,0,0,0.008880,0.000000
156,0,0,0,0,optimize,uniform_motion,0.022266,0.017864,0.180000,0.220000,0.220000,0,0,0,0,0.006248,0.000000
157,0,0,0,0,optimize,static_hold,0.006100,0.003728,0.100000,0.120000,0.120000,0,0,0,0,0.010532,0.000000
158,0,0,0,0,optimize,static_hold,0.004101,0.004204,0.100000,0.120000,0.120000,0,0,0,0,0.013342,0.000000
159,0,0,0,0,optimize,uniform_motion,0.017869,0.004888,0.180000,0.220000,0.220000,0,0,0,0,0.009826,0.000000
160,0,0,0,0,optimize,uniform_motion,0.033821,0.038238,0.180000,0.220000,0.220000,0,0,0,0,0.017615,0.000000
161,0,0,0,0,optimize,free_motion,0.069413,0.063857,0.180000,0.220000,0.220000,0,0,0,0,0.015830,0.000000
162,0,0,0,0,optimize,free_motion,0.064222,0.064086,0.180000,0.220000,0.220000,0,0,0,0,0.017173,0.000000
163,0,0,0,0,optimize,free_motion,0.070778,0.051782,0.180000,0.220000,0.220000,0,0,0,0,0.036057,0.000000
164,0,0,0,0,optimize,static_hold,0.008304,0.050576,0.100000,0.120000,0.120000,0,0,0,0,0.038976,0.000000
165,0,0,0,0,optimize,free_motion,0.094016,0.022445,0.180000,0.220000,0.220000,0,0,0,1,0.066597,0.000000
166,0,0,0,0,optimize,sustained_grasp_high_speed,0.130746,0.045053,0.300000,0.420000,0.340000,0,0,0,0,0.057215,0.000000
167,0,0,0,0,optimize,free_motion,0.048009,0.047040,0.180000,0.220000,0.220000,0,1,0,1,0.043139,0.000000
168,0,0,0,0,optimize,high_speed,0.123704,0.067951,0.300000,0.420000,0.340000,0,0,0,1,0.031469,0.000000
169,0,0,0,0,optimize,uniform_motion,0.029336,0.023534,0.180000,0.220000,0.220000,0,0,0,0,0.027798,0.000000
170,0,0,0,0,optimize,free_motion,0.079582,0.056980,0.180000,0.220000,0.220000,0,0,0,0,0.005823,0.000000
171,0,0,0,0,optimize,free_motion,0.073139,0.057131,0.180000,0.220000,0.220000,0,0,0,0,0.019614,0.000000
172,0,0,0,0,optimize,free_motion,0.058213,0.056709,0.180000,0.220000,0.220000,0,0,0,0,0.027264,0.000000
173,0,0,0,0,optimize,uniform_motion,0.028911,0.026994,0.180000,0.220000,0.220000,0,0,0,0,0.028706,0.000000
174,0,0,0,0,optimize,free_motion,0.038949,0.022802,0.180000,0.220000,0.220000,0,0,0,0,0.043815,0.000000
175,0,0,0,0,optimize,uniform_motion,0.032358,0.021498,0.180000,0.220000,0.220000,0,0,0,0,0.054218,0.000000
176,0,0,0,0,optimize,uniform_motion,0.034269,0.019923,0.180000,0.220000,0.220000,0,0,0,0,0.068073,0.000000
177,0,0,0,0,optimize,sustained_grasp,0.028068,0.019329,0.180000,0.220000,0.220000,0,0,0,1,0.077228,0.000000
178,0,0,0,0,optimize,high_speed,0.128207,0.071817,0.300000,0.420000,0.340000,0,0,0,1,0.069967,0.000000
179,0,0,0,0,optimize,static_hold,0.007688,0.072110,0.100000,0.120000,0.120000,0,0,0,1,0.050246,0.000000
180,0,0,0,0,optimize,high_speed,0.124291,0.101080,0.300000,0.420000,0.340000,0,0,0,0,0.024798,0.000000
181,0,0,0,0,optimize,high_speed,0.113745,0.101362,0.300000,0.420000,0.340000,0,0,0,0,0.012088,0.000000
182,0,0,0,0,optimize,free_motion,0.086419,0.100044,0.180000,0.220000,0.220000,0,0,0,0,0.007449,0.000000
183,0,0,0,0,optimize,free_motion,0.072525,0.045954,0.180000,0.220000,0.220000,0,0,0,0,0.023036,0.000000
184,0,0,0,0,optimize,static_hold,0.006222,0.045634,0.100000,0.120000,0.120000,0,0,0,0,0.018514,0.000000
185,0,0,0,0,optimize,free_motion,0.063313,0.045357,0.180000,0.220000,0.220000,0,0,0,0,0.004928,0.000000
186,0,0,0,0,optimize,free_motion,0.043953,0.045116,0.180000,0.220000,0.220000,0,0,0,0,0.004950,0.000000
187,0,0,0,0,optimize,uniform_motion,0.023878,0.015225,0.180000,0.220000,0.220000,0,0,0,0,0.010587,0.000000
188,0,0,0,0,optimize,static_hold,0.000697,0.014546,0.100000,0.120000,0.120000,0,0,0,0,0.009990,0.000000
189,0,0,0,0,optimize,uniform_motion,0.014022,0.000308,0.180000,0.220000,0.220000,0,0,0,0,0.009485,0.000000
190,0,0,0,0,optimize,static_hold,0.005740,0.000299,0.100000,0.120000,0.120000,0,0,0,0,0.012902,0.000000
191,0,0,0,0,optimize,uniform_motion,0.024917,0.022452,0.180000,0.220000,0.220000,0,0,0,0,0.014742,0.000000
192,0,0,0,0,optimize,free_motion,0.041896,0.022999,0.180000,0.220000,0.220000,0,0,0,0,0.008412,0.000000
193,0,0,0,0,optimize,free_motion,0.051201,0.029236,0.180000,0.220000,0.220000,0,0,0,0,0.028429,0.000000
194,0,0,0,0,optimize,static_hold,0.002673,0.029741,0.100000,0.120000,0.120000,0,0,0,0,0.002702,0.000000
195,0,0,0,0,optimize,static_hold,0.001574,0.030152,0.100000,0.120000,0.120000,0,0,0,0,0.028543,0.000000
196,0,0,0,0,optimize,free_motion,0.069775,0.047972,0.180000,0.220000,0.220000,0,0,0,0,0.006605,0.000000
197,0,0,0,0,optimize,free_motion,0.075570,0.058360,0.180000,0.220000,0.220000,0,0,0,0,0.010811,0.000000
198,0,0,0,0,optimize,free_motion,0.092125,0.070854,0.180000,0.220000,0.220000,0,0,0,0,0.032098,0.000000
199,0,0,0,0,optimize,static_hold,0.011056,0.071246,0.100000,0.120000,0.120000,0,0,0,0,0.028954,0.000000
200,0,0,0,0,optimize,free_motion,0.105345,0.093361,0.180000,0.220000,0.220000,0,0,0,0,0.017288,0.000000
201,0,0,0,0,optimize,high_speed,0.127943,0.104347,0.300000,0.420000,0.340000,0,0,0,0,0.012130,0.000000
202,0,0,0,0,optimize,high_speed,0.150042,0.103693,0.300000,0.420000,0.340000,0,0,0,1,0.053232,0.000000
203,0,0,0,0,optimize,static_hold,0.006290,0.096597,0.100000,0.120000,0.120000,0,0,0,1,0.038505,0.000000
204,0,0,0,0,optimize,high_speed,0.161166,0.140507,0.300000,0.420000,0.340000,0,0,0,0,0.021557,0.000000
205,0,1,0,0,optimize,high_speed,0.190897,0.162865,0.300000,0.420000,0.340000,1,0,0,0,0.012488,0.000000
206,0,0,0,0,optimize,sustained_grasp_high_speed,0.174154,0.163498,0.300000,0.420000,0.340000,1,1,0,1,0.027030,0.000000
207,0,0,0,0,optimize,free_motion,0.045703,0.034073,0.180000,0.220000,0.220000,0,0,0,0,0.017403,0.000000
208,0,0,0,0,optimize,free_motion,0.064249,0.034352,0.180000,0.220000,0.220000,0,0,0,0,0.022584,0.000000
209,0,0,0,0,optimize,static_hold,0.005551,0.034169,0.100000,0.120000,0.120000,0,0,0,0,0.019264,0.000000
210,0,0,0,0,optimize,free_motion,0.046431,0.031677,0.180000,0.220000,0.220000,0,0,0,0,0.012600,0.000000
211,0,0,0,0,optimize,low_speed,0.034680,0.031282,0.100000,0.120000,0.120000,0,0,0,0,0.009304,0.000000
212,0,0,0,0,optimize,uniform_motion,0.014836,0.011615,0.180000,0.220000,0.220000,0,0,0,0,0.002508,0.000000
213,0,0,0,0,optimize,uniform_motion,0.016312,0.013396,0.180000,0.220000,0.220000,0,0,0,0,0.003046,0.000000
214,0,0,0,0,optimize,static_hold,0.000924,0.015651,0.100000,0.120000,0.120000,0,0,0,0,0.014582,0.000000
215,0,0,0,0,optimize,uniform_motion,0.028605,0.035744,0.180000,0.220000,0.220000,0,0,0,0,0.019660,0.000000
216,0,0,0,0,optimize,free_motion,0.056941,0.035965,0.180000,0.220000,0.220000,0,0,0,0,0.005166,0.000000
