frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
58,2.375000,1.978372346,0.000000000,0.000000000,0.000000000,0.000000000,0.023907035,,0.000000000,0.000150315,0.000150315,,,1.954314996,1.954314996,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
59,2.416667,1.876524509,0.000000000,0.000000000,0.000000000,0.000000000,0.023348757,,0.000000000,0.000160618,0.000160618,,,1.853015134,1.853015134,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
60,2.458333,1.777471507,0.000000000,0.000000000,0.000000000,0.000000000,0.012676283,,0.000000000,0.000164016,0.000164016,,,1.764631208,1.764631208,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
61,2.500000,1.716664425,0.000000000,0.000000000,0.000000000,0.000000000,0.023446653,,0.000000000,0.000159541,0.000159541,,,1.693058231,1.693058231,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
62,2.541667,1.565642804,0.000000000,0.000000000,0.000000000,0.000000000,0.003368758,,0.000000000,0.000077431,0.000077431,,,1.562196615,1.562196615,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
63,2.583333,1.557638977,0.000000000,0.000000000,0.000000000,0.000000000,0.015772848,,0.000000000,0.000018091,0.000018091,,,1.541848038,1.541848038,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
64,2.625000,1.483387233,0.000000000,0.000000000,0.000000000,0.000000000,0.000449270,,0.000000000,0.000018723,0.000018723,,,1.482919240,1.482919240,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
65,2.666667,1.512760556,0.000000000,0.000000000,0.000000000,0.000000000,0.023348451,,0.000000000,0.000020859,0.000020859,,,1.489391246,1.489391246,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
66,2.708333,1.521259783,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000023152,0.000023152,,,1.521236631,1.521236631,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
67,2.750000,1.554857835,0.000000000,0.000000000,0.000000000,0.000000000,0.010277093,,0.000000000,0.000027166,0.000027166,,,1.544553576,1.544553576,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
